videoId,title,publishedAt,viewCount,likeCount,favoriteCount,commentCount
chek74xLlso,[씀] 당대표·최고위원 후보 부산 합동연설회 생중계,2020-08-01T09:34:32Z,1765,132,0,20
OXM7GW542kE,[씀] 당대표·최고위원 후보 경남 합동연설회 생중계,2020-08-01T03:14:42Z,7668,331,0,19
ar-DeZ56ZgM,"[씀:예고편] 대구, 경북에서 합동연설회가 열립니다 (feat. 김종민)",2020-08-01T00:00:00Z,2035,257,0,35
ey2-PalbcdA,[씀] 대한민국의 새로운 미래를 열어갈 ‘청년·대학생 정책'을 공모합니다!,2020-07-31T08:00:11Z,1082,156,0,23
ceMkcRcLXiA,"[씀:예고편] 부산, 울산, 경남에서 합동연설회가 열립니다 (feat. 이원욱)",2020-07-31T06:16:39Z,1337,134,0,17
TWuZkySd3g4,[씀:생중계] 7월 31일 민주당 최고위원회의,2020-07-31T00:54:17Z,2255,434,0,32
ssvQ-bCj0XE,[씀:대수다] 밀어붙입니다! 임대차법 본회의 통과!! - 진성준 의원 출연,2020-07-30T06:59:11Z,2071,440,0,29
PWhJSW3wktc,"[씀:언박싱] 한국판 뉴딜! ""YA 너도 이 방송보면 알 수 있어!~"" 첫 방송",2020-07-29T06:40:03Z,2383,430,0,22
e6or4PARGJU,[씀:최고위] 7월 29일 민주당 최고위원회의 생중계,2020-07-29T00:59:31Z,2642,531,0,40
2Eppw9WaWjc,"조정식 특별출연!!!! 야, 너두 한국판 뉴딜 알 수 있어!",2020-07-28T06:30:56Z,2088,253,0,28
CS-Vpo35ewQ,[씀:최고위] 7월 27일 민주당 최고위원회의 생중계,2020-07-27T00:58:53Z,2424,452,0,71
q4kdK3BbVZw,[씀] 당대표·최고위원 후보 강원 합동연설회 생중계,2020-07-26T06:40:03Z,14103,971,0,59
XIXp37vpylk,[씀] 당대표·최고위원 후보 제주 합동연설회 생중계,2020-07-25T07:42:11Z,18630,1194,0,86
A3_MU_aLwok,[씀] 더불어민주당 8·29 전당대회가 시작됩니다,2020-07-25T01:59:26Z,2955,357,0,44
uTlHzIPYEOw,[씀:생중계] 최고위원 선출 예비경선대회 단독생중계,2020-07-24T08:12:08Z,9318,763,0,40
49QCZO1zSaQ,[씀:생중계] 7월 24일 민주당 최고위원회의,2020-07-24T01:01:40Z,2565,516,0,35
uasZPfg2MlA,[씀:대수다] 추미애 장관 탄핵소추안 본회의 표결 후기,2020-07-23T06:24:28Z,4650,907,0,36
z7BTxpY0qNI,[씀:생중계] 7월 22일 민주당 최고위원회의,2020-07-22T00:55:07Z,2206,529,0,31
lxSqSjxjH_s,[씀:생중계] 김태년 원내대표 교섭단체 대표연설,2020-07-20T01:44:27Z,2797,699,0,41
VeNaq2xVR14,[씀:최고위] 7월 17일 민주당 최고위원회의 생중계,2020-07-17T00:49:12Z,2186,477,0,81
aMCmRhyo6DQ,[씀:대수다] 한국판 뉴딜! 새로운 미래로 가는 열쇠입니다,2020-07-16T06:55:08Z,2595,606,0,22
NVQsfcAM8OM,[씀:생중계] 제4차 더불어민주당 중앙위원회,2020-07-16T01:20:16Z,2758,602,0,25
f5Vq-Z4t66Y,[씀:최고위] 7월 15일 민주당 최고위원회의 생중계,2020-07-15T01:00:28Z,2903,607,0,95
dcJkyz45Bb4,[씀:전당대회] '슬로건 선정 국민참여 온라인투표'를 실시합니다,2020-07-14T01:00:44Z,2061,431,0,46
8T9f7zc_clo,[씀] 민주당은 법과 절차대로 공수처의 출범을 추진하겠습니다,2020-07-13T07:52:32Z,2302,524,0,141
56SAoPyW4no,[씀:최고위] 7월 13일 민주당 최고위원회의 생중계,2020-07-13T02:00:32Z,4808,1047,0,68
Ps-AvCT0_6k,故박원순 서울시장의 명복을 빕니다,2020-07-10T02:12:36Z,3603,508,0,164
WHkkl4_qZlQ,[씀:최고위] 7월 10일 민주당 최고위원회의 생중계,2020-07-10T00:35:38Z,4043,829,0,71
Groei9Sl1CE,"[씀] 검언유착 의혹 사건, 국민들이 지켜보고 있습니다!",2020-07-09T08:42:19Z,1872,394,0,42
AJdDLJdoFUk,"[씀:대수다] 대검찰청, 법무부 장관 지휘 사실상 수용!",2020-07-09T05:37:21Z,4123,997,0,33
m68x5QsiEOs,"[씀] 국민과 약속한 실거주 외 주택 처분 이행 서약, 반드시 지키겠습니다!",2020-07-08T07:35:59Z,985,192,0,41
3fsUSaLxKIo,[씀:최고위] 7월 8일 민주당 최고위원회의 생중계,2020-07-08T01:00:09Z,2888,624,0,44
8Nt_2fZ6N1A,"[씀] 선수 인권 보호, 가해자 처벌강화! 제2의 최숙현이 생겨서는 안됩니다",2020-07-06T06:57:58Z,772,183,0,17
7OtDELu6g48,[씀:최고위] 7월 6일 민주당 최고위원회의 생중계,2020-07-06T01:05:25Z,3977,894,0,37
6A7DrGxC1cA,[씀:최고위] 7월 3일 민주당 최고위원회의 생중계,2020-07-03T01:03:16Z,4088,853,0,43
5KXlBaFu2KU,"[씀:대수다] 미래통합당의 발목잡기 again, 민주당은 양보할 수 없습니다!",2020-07-02T05:41:11Z,3571,832,0,38
1LS4xUNDF8E,[씀:생중계] 초선 박영순! 뚜벅뚜벅 걸어 국회까지왔슈~!,2020-07-01T06:42:09Z,1750,282,0,14
rRRDz5Al5V4,[씀:생중계] 7월 1일 민주당 최고위원회의,2020-07-01T01:05:43Z,3482,860,0,35
-CTzXrom9vs,[씀] 민주당 상임위원장들을 소개합니다! (6월29일 선출),2020-06-30T06:05:03Z,2819,474,0,69
BYd5cf5lkg8,[씀] 공수처를 반드시 신속하게 출범시키겠습니다,2020-06-29T05:06:12Z,2371,547,0,76
pxDtKh-r5qU,[씀] 6월 29일 민주당 최고위원회의 풀영상,2020-06-29T01:58:09Z,1732,391,0,75
cEM_T06vN2g,[씀:생중계] 6월 29일 민주당 최고위원회의,2020-06-29T00:46:22Z,5091,870,0,73
qzlVbm2Pn9c,[씀] 양도세 부과가 새로운 증세?! 팩트체크합니다,2020-06-26T06:13:40Z,973,179,0,48
pDVs8-hOXLY,[씀:생중계] 6월 26일 민주당 최고위원회의,2020-06-26T01:07:42Z,4181,842,0,118
Eq4hLAdv0UY,[씀:생중계] ★이 네 개! 김병주 전 육군대장 현 국회의원이 보는 남북문제!,2020-06-24T07:12:28Z,3419,555,0,14
YEyE5oIB0gM,[씀:생중계] 코로나19국난극복위원회 활동보고회,2020-06-24T06:12:35Z,731,159,0,3
sBCntc6IyZg,[씀:생중계] 6월 24일 민주당 최고위원회의,2020-06-24T01:04:31Z,2812,677,0,51
k1RmtD26LEw,"[씀] 국난극복 추경, 양보할 일 아니다!",2020-06-22T06:19:37Z,1599,336,0,88
irxq3fB-kSw,[씀:생중계] 6월 22일 민주당 최고위원회의,2020-06-22T01:06:54Z,3743,768,0,38
Xss9uH07Ckw,[씀] 국정 보이콧하는 미통당은 국회로 돌아오십시오!,2020-06-19T05:44:17Z,1516,292,0,72
M62P3VHhZgQ,[씀:생중계] 6월 19일 민주당 최고위원회의,2020-06-19T01:01:11Z,3805,878,0,62
D16-xraLry0,[씀:생중계] 초선인듯 재선아닌 중진같은 너♪ 양향자 의원 편,2020-06-18T06:32:56Z,2714,465,0,11
c40eOd57_oA,[씀] 법사위는 사법개혁과 검찰개혁을 위해 전력질주하겠습니다,2020-06-17T07:37:35Z,2116,421,0,40
Rnki-1g2UZk,[씀] 추가도발이 있을 경우 북측이 모든 책임을 져야할 것이다.,2020-06-17T04:46:26Z,11018,505,0,51
cesUDNdF4Yo,[씀:생중계] 6월 17일 민주당 최고위원회의 생중계,2020-06-17T00:55:04Z,2958,706,0,19
VSKNQOwuQA4,"[씀] 6·15 남북공동선언, 그리고 20년",2020-06-15T05:38:54Z,1222,224,0,31
bn0kRDAzvZY,[씀:생중계] 6·15 공동선언 20주년 기념 행사,2020-06-15T01:51:48Z,3972,696,0,21
YUHJUviiQZo,[씀:생중계] 6월 15일 최고위원회의,2020-06-15T00:33:05Z,4717,862,0,50
6ETs-EcZMWE,[씀] 곽상도 의원은 더 이상 고인을 모욕하지 마십시오.,2020-06-12T06:46:33Z,3516,565,0,109
lEBWgjZ_r1A,[씀:생중계] 6월 12일 최고위원회의,2020-06-12T00:58:31Z,5263,904,0,204
dZXenXiOvOE,[씀:생중계] 따뜻한준호씨! 훈훈한준호씨! 어서와 국회의원은 처음이지?,2020-06-11T06:35:13Z,2625,605,0,30
NtKBrtfJgas,[씀] 민주당은 단독으로라도 국회 개원을 완성하겠습니다,2020-06-10T02:28:36Z,4774,864,0,180
uEGwCv-EcIc,[씀:LIVE] 6월 10일 최고위원회의,2020-06-10T00:04:28Z,3955,843,0,59
HiajUS3rty8,[씀:LIVE] 6월 8일 최고위원회의,2020-06-08T01:06:20Z,5779,1069,0,100
DWXS57s2Fjk,"[씀:LIVE] 후배가.. 선배가 됐어요..! (with 송영길, 정일영)",2020-06-05T09:49:59Z,3800,553,0,20
77Nce18R7rU,[씀] 법을 무시하고 국민의 명령을 거역한 미래통합당의 본회의 거부,2020-06-05T06:32:34Z,25079,1645,0,230
p85VuRLxcpA,[씀:생중계] 6월 5일 최고위원회의,2020-06-05T00:31:09Z,4810,930,0,54
nmkbq6WOOHc,[씀:생중계] 6월 3일 최고위원회의,2020-06-03T01:02:53Z,4246,873,0,67
yFVwfuKTuzY,이해찬 당대표 정례 기자간담회 생중계,2020-06-02T06:16:12Z,7170,1431,0,61
8InhH9trvj8,[씀]국회의 문을 여는데 지체할 이유가 없습니다!,2020-06-01T06:13:28Z,7452,996,0,166
TkOBs6Wouik,[씀:LIVE] 6월 1일 최고위원회의 생중계,2020-06-01T00:59:31Z,3718,810,0,39
vpy9SwpvUOs,[씀:LIVE] 윤미향 당선인 기자회견 생중계,2020-05-29T05:27:40Z,9270,968,0,88
2GHb0Ba2928,[씀:LIVE] 5월 29일 최고위원회의 생중계,2020-05-29T01:01:29Z,2846,604,0,26
QyMAD9kC-do,[씀:LIVE] 21대 국회 시작! 제72주년 국회개원 기념식 생중계,2020-05-28T01:19:58Z,5822,793,0,39
vk7C3WqHxac,[씀:LIVE] 5월 27일 현장최고위원회의 생중계,2020-05-27T00:46:06Z,3126,634,0,61
94iSYGbn1cU,[씀:LIVE] 박상혁 어서와! 국회의원은 처음이지?~,2020-05-26T06:01:07Z,2040,415,0,17
oE5wc9jZtVo,[씀] 사면이 권력자의 면죄부가 되어서는 안됩니다,2020-05-25T05:08:21Z,2673,485,0,67
zCB21n59KBs,[씀:LIVE] 5월 25일 최고위원회의 생중계,2020-05-25T00:54:35Z,1961,421,0,37
WGzA3pdzKAE,[씀] 합당문제로 벌써 21대 국회 흔드는 미래한국당&미래통합당,2020-05-22T06:30:06Z,2676,484,0,42
BllnEwBdaUY,"[씀] 노무현 대통령의 마지막 변호인, 전해철 의원 특별인터뷰",2020-05-22T05:31:07Z,4366,411,0,43
_oaiE-ai4AA,[씀:LIVE] 5월 22일 최고위원회의 생중계,2020-05-22T01:03:55Z,2151,482,0,47
IibV85mINNY,[씀:LIVE] 이탄희 어서와!! 국회의원은 처음이지?,2020-05-20T09:04:08Z,3927,829,0,28
Q-4lfpWN4tM,[씀:LIVE] 5월 20일 최고위원회의 생중계,2020-05-20T01:01:31Z,2272,444,0,22
4BYDgd9YSMw,[씀:LIVE] 5월 18일 현장최고위원회의 생중계 -광주,2020-05-18T05:46:47Z,3308,551,0,36
w3j8xNozxAk,[씀:LIVE] 5월 15일 최고위원회의 생중계,2020-05-15T01:06:00Z,2888,537,0,30
6T8RiTFdwCM,[씀:LIVE] 5월 13일 최고위원회의 생중계,2020-05-13T01:36:46Z,3148,621,0,18
bsrE89GkG9c,[씀:LIVE] 고민정·박성준 어서와! 국회는 처음이지?~,2020-05-12T07:02:14Z,12485,1924,0,43
9smE9E0xvY0,[씀:LIVE] 제3차 중앙위원회 생중계 - 더불어민주당,2020-05-12T01:52:08Z,3204,565,0,14
m4Ovxw3vFlU,[씀] 5월 11일 최고위원회의,2020-05-11T02:06:37Z,1751,317,0,19
m12cHx6YDyg,[씀:LIVE] 5월 8일 최고위원회의 생중계,2020-05-08T01:34:37Z,3026,543,0,24
SBS-kTfIx2E,[씀:LIVE] 더불어민주당 원내대표 선출 생중계,2020-05-07T07:18:26Z,26482,1836,0,36
phCFP34W8ic,더불어시민당과의 합당을 위한 권리당원 투표 방법!,2020-05-06T08:25:37Z,37074,455,0,40
_sglztw2H0M,[씀:LIVE] 강선우 홍정민 어서와~! 국회의원은 처음이지?!,2020-05-06T06:04:56Z,11578,1232,0,37
ILuyhFzNbNI,[씀:LIVE] 원내대표후보자 합동토론회 생중계,2020-05-06T03:04:52Z,6807,669,0,21
S36OmBUb4dc,[씀:LIVE] 최고위원회의 생중계 - 5월 4일,2020-05-04T01:25:06Z,2408,487,0,19
s5TlLnBSoA8,[씀:LIVE] 최고위원회의 생중계 - 4월 29일,2020-04-29T01:28:01Z,2538,452,0,36
XLOuR5ojeg4,[씀:LIVE] 장경태 전용기 어서와~! 국회의원은 처음이지?,2020-04-28T05:56:11Z,6743,1180,0,39
hPYpIfMzcTI,[씀:LIVE] 4월 27일 최고위원회의 생중계,2020-04-27T01:32:15Z,2529,519,0,29
2sg_dF529QU,[씀:LIVE] 4월 24일 최고위원회의 생중계,2020-04-24T01:26:36Z,2856,548,0,56
x7p80lZiiRE,[씀:LIVE] 4월 22일 최고위원회의 생중계,2020-04-22T01:25:52Z,2952,577,0,68
pFOyTW-Zcws,[씀:LIVE] 4월 20일 최고위원회의 생중계,2020-04-20T01:28:26Z,4402,849,0,103
7Q1TrnJjRI0,더불어민주당 선대위 해단식 4월 17일 생중계,2020-04-17T01:29:04Z,11261,1461,0,310
FmfvsRrPD00,대한민국미래준비선거대책위원회의 4월 16일 생중계,2020-04-16T01:15:22Z,7376,1298,0,126
l3He5VOJ0Is,4월 15일! 21대 총선 본투표 특별 생방송,2020-04-15T06:48:54Z,9695,1363,0,31
rbXH979_NS8,"저에겐 없지만, 당신에게 있는 것",2020-04-14T07:28:30Z,3173,316,0,18
Z8ln0JJUu2I,[후보비됴] 드디어 내일! 1! 5! 후보비됴도 15로 화려한 마무리★,2020-04-14T07:22:29Z,2763,263,0,20
8Fh4Cd9rkpE,더불어민주당-더불어시민당 합동 선거대책위원회- 4월 14일 울산,2020-04-14T06:08:44Z,1589,267,0,7
QKJ59jyCFJM,더불어민주당-더불어시민당 합동 선거대책위원회- 4월 14일 서울,2020-04-13T23:35:26Z,2415,499,0,38
PqBK7n9YhpQ,[영상통화] 이들을 어떻게 쓰실지는 당신의 한표에 달렸습니다 (박성준·김한규·김용민·윤호중 후보 편),2020-04-13T13:03:45Z,4970,1070,0,21
i4cZPXJdimg,4월 15일! 노동자의 힘을 보여주세요,2020-04-13T13:00:19Z,1123,230,0,12
zsEjlZ5bI6A,노무현 대통령이 당원 동지에게 드리는 마지막 호소,2020-04-13T05:43:09Z,62683,3276,0,398
DN-59ohIW4s,더불어민주당-더불어시민당 합동 선거대책위원회 생중계 -서울,2020-04-13T02:12:40Z,815,99,0,4
sSG129rt1wU,파주를 한반도 평화의 중심으로 만들겠습니다! - 경기 파주시을 박정 후보,2020-04-12T13:00:32Z,1411,282,0,14
t_I-ldTkKzc,국회로 보내주세요! 후회하지 않으실 거예요! (이재영·우원식·김성환·진선미 후보 편),2020-04-12T12:31:47Z,2003,430,0,6
QvDIWc-oo7I,[후보비됴] 일단 사전투표 안 하신분들 여기로 좀 모여봐요...,2020-04-12T09:10:58Z,4485,535,0,34
8hI1p2EDJK8,[후보비됴] 오늘 당장!!!!! 더불어로 뽑아줘!!! 1번 5번!!!!!!!!,2020-04-11T06:46:45Z,5454,529,0,50
szPwlNQZCsk,요즘 1번 후보자들이 홍보하는 법.avi (강훈식·윤영찬·송영길·허소 후보 편),2020-04-10T12:34:49Z,2989,488,0,24
Z_a-TjB2wAI,"슬기로운 투표생활 - 코로나19 예방, 안전한 투표방법!",2020-04-10T03:52:17Z,966,96,0,16
H8QNknN8jP8,더불어민주당-더불어시민당 합동 선거대책위원회 생중계 - 대전,2020-04-10T02:04:51Z,1448,222,0,6
be-nK0J_bos,하남의 가치를 두 배로! 최종윤이 함께하겠습니다,2020-04-09T13:00:20Z,1417,301,0,20
0PRxIlS0nOM,사전투표D-1!! 낼 이 분들 뽑으셔야돼요! (허영·정청래·소병철·홍익표·홍기원 후보 편),2020-04-09T12:28:22Z,2800,541,0,30
hsLwcn2s4fA,[특별 생방송] 더불어시민당을 선택해야하는 이유 - 김홍걸 더불어시민당 공동선대위원장 출연.,2020-04-09T07:13:23Z,2197,585,0,47
OQebWFdk1-w,신뢰의 리더십 경기 광명시갑 임오경 후보,2020-04-09T00:00:04Z,2591,403,0,31
7i1bqMsxURg,최고의 협상가! 경기 김포시갑 김주영 후보,2020-04-08T13:15:01Z,2106,330,0,18
q4eq-G-2JTU,"[속보] 1번 후보, 구독자들과 영상통화 한 것으로 밝혀져 (김남국·권칠승·남인순·이재강·한준호 후보 편)",2020-04-08T12:29:07Z,4504,865,0,32
45sPJvFhIxE,1보 1스쿼트! 무조건 따라하면 생기는 놀라운 변화! [사전투표1&5],2020-04-08T06:25:41Z,1460,313,0,23
Uf3B6P9x-x4,더불어민주당-더불어시민당 합동 선거대책위원회- 광주,2020-04-08T02:52:28Z,2090,378,0,8
cvy9Bj0ltNg,흔들리는 영통속에서~ 우리 후보님이 느껴진거야~(서재헌·김원이·김영주·이해식 후보 편),2020-04-07T12:29:08Z,2574,501,0,8
8EZoIGCRx80,[후보비됴] 여러분 당 떨어지실 땐 후보비됴 ^-^,2020-04-07T07:21:07Z,6594,427,0,31
jJFmEIJMxqw,경제일산 경제전문가 - 경기 고양시병 홍정민 후보,2020-04-07T04:22:41Z,3188,412,0,55
51c7oqhuHE0,고양을 바꾸는 힘! 서민경제전문가 문명순,2020-04-06T13:30:01Z,2179,305,0,30
X4gtnRzf0Ao,똑똑똑. 한 수 배우러 왔습니다. [더드림청년단 x 이낙연TV],2020-04-06T12:30:04Z,1435,181,0,15
m3gPnn6ylhU,ㅈrㄴl..? ㄴㅏ 후보자야... 영상통화 받을 수 있어...? (김병욱·양문석·김성주·김민석 후보 편),2020-04-06T12:29:56Z,3542,723,0,8
3-JPKI3T2NY,"[홈트] 집에서 층간소음 걱정 없이! 당뇨, 고혈압, 지방간, 코로나 이겨내는 1분 운동!",2020-04-06T05:51:00Z,16625,722,0,63
wzt8AFPfpiM,더불어민주당-더불어시민당 합동 선거대책회의 - 부산,2020-04-06T02:46:40Z,2579,637,0,8
hkTDsW3Snx8,지금 후보자한테 전화걸건데 빨리오세욤 (강태웅·위성곤·강준석·류영진 편),2020-04-05T12:31:37Z,4064,823,0,11
wtno_j27tQE,"우리는 더불어민주당입니다! 지역구는 1번, 비례는 5번!",2020-04-05T02:00:14Z,32817,1805,0,219
TQRzpSDJ3Hw,안방에서 전국 후보자 다 만나러다니기! (조한기·이소영·김종민·박주민 편),2020-04-04T12:25:02Z,4912,1019,0,28
Fq7w_ujGlcA,4월 15일! 1+5로 총선승리!,2020-04-04T09:00:06Z,3528,742,0,68
xHhau-pKOMs,총선 격전지 남양주시병 김용민 후보! 남양주 발전과 검찰개혁!,2020-04-04T07:34:03Z,4054,1006,0,99
XOM9vlRjlnk,오늘 영상통화 라인업 쨩! 얼굴보고 캐스팅...ㅎ (오영환·윤준호·이탄희·고민정 편),2020-04-03T12:32:28Z,9086,1453,0,50
aQIRuegZrAg,[후보비됴] 크~ 후보들 파이팅 흘러 넘쳐서 집앞에 나일강생김 ㅠㅠ,2020-04-03T07:43:41Z,4796,632,0,51
pCZCQq7Ml7I,[씀:Live] 더불어민주당-더불어시민당 합동 선거대책회의- 4월 3일,2020-04-03T03:46:59Z,3002,495,0,31
2ErVuPe4QQE,총선까지 달려갑니다! 실시간 후보자 영상인터뷰!!! (feat.장경태·강선우·도종환·임오경),2020-04-02T12:29:22Z,9537,1129,0,27
5ZAQ4ay4nak,"""지역구는 더불어민주당!, 비례는 더불어시민당!""",2020-04-02T10:04:21Z,17485,1207,0,184
lejHlb7J5uE,[씀:LIVE] 더불어민주당-더불어시민당 공동 출정식 생중계 - 4월 2일,2020-04-02T05:42:13Z,3677,759,0,16
C-ahukacytA,[후보비됴]에 아는후보 나오면 기부니가 조크든요!,2020-04-01T09:04:54Z,8772,651,0,44
AcXuJAyia-I,[씀:LIVE] 4월 1일 더불어민주당-더불어시민당 선거대책위원회 연석회의 생중계,2020-04-01T02:04:53Z,3783,806,0,31
9c1NOTgItuQ,[후보비됴] 아 바쁠 때 바쁘더라도 후보비됴는 봐야죠,2020-03-31T09:27:56Z,10004,636,0,37
RqrGa0iXSzs,[후보비됴] 오늘도 응원해 주시는 지지자분들의 눈동자에 치얼스~! (능글),2020-03-30T09:19:16Z,13181,702,0,55
vDRpU7w5r8o,[씀:LIVE] 3월 30일 중앙선거대책위원회-코로나19국난극복위원회 연석회의,2020-03-30T01:24:05Z,1877,386,0,27
NVrChDPbuBc,[후보비됴] 수행비서가 후보자의 실체를 폭로합니다!!,2020-03-28T05:00:01Z,6965,790,0,70
W45POEh05us,[씀:LIVE] 3월 27일 코로나19국난극복위원회· 선거대책위원회 연석회의,2020-03-27T01:17:45Z,1641,330,0,19
u-8rbOCnQrs,[후보비됴] 구독자님들 이거 안봐주시면 씀 삐져욧!,2020-03-26T07:40:27Z,6929,887,0,77
b9SE9zrd1po,[씀] 미래가 있는 강원도로 탈바꿈!,2020-03-26T01:41:42Z,2164,362,0,38
mZ7CbNtHIAI,[선거톡1화] 본격후보자 이원생중계!!!( feat.이재정·김태선·최지은·최재성),2020-03-25T12:36:14Z,16736,1316,0,56
j2jgBsJNFaQ,♬ 걱정말아요 그대 - 조승래 (대전 유성구갑),2020-03-25T05:18:26Z,6218,618,0,77
lEoLUM1j4no,[씀:최고위LIVE] 3월 25일 최고위원회의 생중계,2020-03-25T01:31:36Z,1024,212,0,7
UgFuwG4lCg4,[후보비됴] 더민주X국민=총선승리!,2020-03-24T08:39:08Z,4590,506,0,30
TdpSkGAhyMs,"[씀] 총선 승패가 달린 경기도, 똘똘 뭉쳐 잘찍고 잘뽑자~",2020-03-23T23:45:00Z,1192,117,0,30
12gLfd0ekFA,[후보비됴] 잘~ 봐주시면 조회수는 꼭 갚겠습니다! 당선으로!,2020-03-23T09:02:37Z,9004,1198,0,73
uAHW6C6ZbZ4,[씀] 국민의 일상을 지키겠습니다,2020-03-23T03:43:03Z,3631,414,0,23
9PqyowERkBg,[씀:LIVE] 코로나19국난극복위원회 회의 생중계,2020-03-23T01:16:11Z,761,227,0,2
kkrKt3M4gw4,[후보비됴] 저희는 4/15일 국회로 떠납니다~ 여러분도 행복하세요~!,2020-03-22T03:18:04Z,7832,908,0,77
-b_A86wO4Wo,[후보비됴] 후보자도 자세히(?) 보면 귀여울 때가... 있.. 없..,2020-03-20T08:34:10Z,6048,583,0,27
QdKXu2JxQ84,[씀] 국난극복의 임무 앞에서 단호한 자세와 총력 대응으로 국민의 신임을 받도록 하겠습니다,2020-03-20T06:28:23Z,1861,454,0,45
4lhe77wqCis,[후보비됴] 지금까지 이런 후보의 모습은 없었다,2020-03-19T08:41:04Z,6613,654,0,43
J5i7SgLErUU,"[씀] 김영춘 공동선대위원장 ""18석의 부산 결전, 과반 목표""",2020-03-19T00:00:02Z,3027,593,0,36
skBi8gtiGDY,"사회적 책임에 대해 고민해야 할 때입니다 (feat. 국회의원, 구글)",2020-03-18T09:16:31Z,1690,202,0,26
3p5LDLLFVdE,"[씀] 11조 7천억 추경 예산 통과, 2차 추경 검토가 필요합니다",2020-03-18T06:08:08Z,1353,383,0,33
ngmdn968WM0,[씀:최고위LIVE] 3월 18일 최고위원회의 생중계,2020-03-18T01:25:36Z,2649,565,0,8
SEoZnwtsjbM,"[씀] 김두관 공동선대위원장 ""부울경 최소 15곳 확보해야!""",2020-03-17T02:58:38Z,3623,684,0,41
5hB_ySpHpNI,"[씀] 추경 통과 데드라인 D-1, 미래통합당에 추경을 위한 대결단을 요구한다",2020-03-16T06:13:57Z,1624,430,0,29
